series,iteration,timesteps,elapsed_s,total,success,episode_length,balance,height,large_actions,smooth_actions
go1_pretrained,12220.0,9610985472.0,40692.769,1034.559,497.735,486.925,944.807,746.952,-183.101,-474.099
go1_pretrained,12230.0,9618849792.0,40718.648,983.566,475.586,485.547,902.657,712.489,-176.151,-455.429
go1_pretrained,12240.0,9626714112.0,40744.476,1122.238,537.589,538.463,1020.657,808.087,-195.908,-510.597
go1_pretrained,12250.0,9634578432.0,40770.495,1079.218,518.156,527.363,983.743,777.985,-189.218,-493.292
go1_pretrained,12260.0,9642442752.0,40796.8,1205.452,577.504,571.657,1096.677,869.136,-210.445,-549.917
go1_pretrained,12270.0,9650307072.0,40823.331,1259.437,599.878,605.101,1139.61,904.606,-216.465,-568.314
go1_pretrained,12280.0,9658171392.0,40850.141,1079.766,520.385,523.305,988.075,781.69,-191.069,-498.929
go1_pretrained,12290.0,9666035712.0,40876.266,963.432,465.798,476.187,884.256,697.683,-171.263,-447.244
go1_pretrained,12300.0,9673900032.0,40902.454,1002.342,485.964,495.219,922.599,728.83,-180.038,-469.05
go1_pretrained,12310.0,9681764352.0,40928.402,973.758,471.448,478.61,895.051,706.26,-173.903,-453.65
go1_pretrained,12320.0,9689628672.0,40954.33,1018.352,492.565,497.414,935.051,738.353,-181.56,-473.491
go1_pretrained,12330.0,9697492992.0,40979.953,1095.673,527.953,535.748,1002.531,793.43,-193.663,-506.626
go1_pretrained,12340.0,9705357312.0,41006.128,1042.747,505.22,510.666,959.143,758.178,-186.705,-487.868
go1_pretrained,12350.0,9713221632.0,41032.574,1129.735,544.879,556.542,1034.724,819.715,-200.385,-524.319
go1_pretrained,12360.0,9721085952.0,41058.948,1083.937,522.389,525.172,991.994,785.109,-191.869,-501.297
go1_pretrained,12370.0,9728950272.0,41085.258,994.418,482.061,492.326,914.952,722.209,-178.249,-464.493
go1_pretrained,12380.0,9736814592.0,41111.973,908.077,442.466,453.59,839.558,660.998,-164.781,-427.699
go1_pretrained,12390.0,9744678912.0,41138.515,971.861,471.404,480.956,894.727,706.351,-175.071,-454.145
go1_pretrained,12400.0,9752543232.0,41164.676,986.969,480.238,486.559,911.462,719.573,-179.342,-464.724
go1_pretrained,12410.0,9760407552.0,41190.904,955.154,464.465,469.777,881.48,695.545,-173.271,-448.6
go1_pretrained,12420.0,9768271872.0,41217.208,1023.566,495.094,503.577,939.79,742.735,-183.272,-475.686
go1_pretrained,12430.0,9776136192.0,41243.126,1228.325,587.885,590.817,1116.653,886.019,-214.581,-559.766
go1_pretrained,12440.0,9784000512.0,41269.136,1283.569,613.776,601.012,1165.936,925.636,-224.024,-583.979
go1_pretrained,12450.0,9791864832.0,41295.018,1180.713,566.702,559.187,1076.319,852.941,-208.353,-540.193
go1_pretrained,12460.0,9799729152.0,41321.273,1063.188,514.043,527.473,975.858,771.082,-190.945,-492.806
go1_pretrained,12470.0,9807593472.0,41347.164,1011.79,487.436,492.672,925.365,730.878,-179.527,-464.926
go1_pretrained,12480.0,9815457792.0,41373.241,1120.122,537.645,532.207,1021.113,808.411,-197.557,-511.844
go1_pretrained,12490.0,9823322112.0,41399.147,1157.739,554.411,561.894,1053.162,834.551,-203.146,-526.829
go1_pretrained,12500.0,9831186432.0,41424.761,1150.628,551.099,551.833,1046.751,829.5,-202.222,-523.401
go1_pretrained,12510.0,9839050752.0,41450.434,1371.188,650.47,636.033,1236.151,982.75,-235.667,-612.046
go1_pretrained,12520.0,9846915072.0,41476.296,1350.796,642.44,636.459,1220.745,969.971,-233.794,-606.126
go1_pretrained,12530.0,9854779392.0,41502.285,1288.746,613.488,611.652,1165.776,925.702,-224.237,-578.495
go1_pretrained,12540.0,9862643712.0,41528.48,1325.956,630.432,623.339,1197.862,951.362,-230.152,-593.116
go1_pretrained,12550.0,9870508032.0,41554.463,1135.167,541.939,544.872,1029.396,815.493,-198.855,-510.866
go1_pretrained,12560.0,9878372352.0,41581.182,1227.165,589.356,591.664,1119.393,887.775,-218.629,-561.374
go1_pretrained,12570.0,9886236672.0,41608.521,996.088,481.908,478.618,914.98,722.961,-180.302,-461.551
go1_pretrained,12580.0,9894100992.0,41634.63,982.716,473.667,478.467,899.267,710.263,-176.377,-450.437
go1_pretrained,12590.0,9901965312.0,41660.326,965.033,466.259,472.456,885.046,698.237,-174.177,-444.074
go1_pretrained,12600.0,9909829632.0,41685.94,1073.085,513.403,514.895,975.076,771.689,-188.946,-484.734
go1_pretrained,12610.0,9917693952.0,41711.3,1109.483,529.355,517.574,1005.491,796.197,-193.927,-498.278
go1_pretrained,12620.0,9925558272.0,41737.054,1177.325,564.217,565.06,1071.797,849.755,-208.672,-535.556
go1_pretrained,12630.0,9933422592.0,41763.506,1124.759,543.684,546.413,1032.512,817.507,-203.223,-522.037
go1_pretrained,12640.0,9941286912.0,41790.003,1146.821,552.584,551.41,1049.641,831.657,-205.555,-528.921
go1_pretrained,12650.0,9949151232.0,41816.248,1285.098,613.35,621.457,1165.542,925.744,-224.841,-581.348
go1_pretrained,12660.0,9957015552.0,41842.516,992.793,481.285,480.732,913.925,721.837,-179.806,-463.163
go1_pretrained,12670.0,9964879872.0,41868.634,972.944,471.656,473.073,895.48,707.068,-176.008,-453.595
go1_pretrained,12680.0,9972744192.0,41894.425,1059.926,510.919,510.067,970.353,767.794,-188.978,-489.242
go1_pretrained,12690.0,9980608512.0,41919.957,1145.836,554.198,542.512,1052.589,833.926,-206.463,-534.216
go1_pretrained,12700.0,9988472832.0,41945.801,1100.832,533.086,540.295,1012.453,801.239,-198.756,-514.104
go1_pretrained,12710.0,9996337152.0,41971.831,1244.978,599.004,608.571,1137.964,902.77,-220.837,-574.92
go1_pretrained,12720.0,10004201472.0,41997.733,1187.706,569.866,584.159,1082.426,858.072,-208.512,-544.281
go1_pretrained,12730.0,10012065792.0,42023.663,1401.293,668.682,675.172,1270.515,1010.134,-243.065,-636.29
go1_pretrained,12740.0,10019930112.0,42049.657,1342.714,643.464,625.231,1222.347,971.279,-235.189,-615.723
go1_pretrained,12750.0,10027794432.0,42075.677,1152.799,555.132,556.902,1054.249,835.455,-204.006,-532.899
go1_pretrained,12760.0,10035658752.0,42101.735,1161.962,559.08,552.204,1061.705,841.714,-205.27,-536.187
go1_pretrained,12770.0,10043523072.0,42128.07,1164.7,563.747,562.142,1070.233,847.223,-209.358,-543.399
go1_pretrained,12780.0,10051387392.0,42155.338,1077.426,523.017,521.803,992.703,784.865,-194.88,-505.261
go1_pretrained,12790.0,10059251712.0,42182.341,956.815,469.927,467.236,891.371,702.241,-178.162,-458.635
go1_pretrained,12800.0,10067116032.0,42209.958,874.103,429.05,427.399,813.826,640.72,-161.906,-418.537
go1_pretrained,12810.0,10074980352.0,42236.202,1037.485,502.965,494.165,954.613,754.898,-186.324,-485.701
go1_pretrained,12820.0,10082844672.0,42262.534,1020.426,497.75,498.027,944.631,746.882,-185.88,-485.207
go1_pretrained,12830.0,10090708992.0,42289.276,935.603,459.221,466.122,871.321,687.802,-173.152,-450.368
go1_pretrained,12840.0,10098573312.0,42315.265,840.694,413.569,419.03,784.556,617.721,-155.736,-405.846
go1_pretrained,12850.0,10106437632.0,42341.305,942.348,460.702,461.208,874.131,690.06,-172.366,-449.478
go1_pretrained,12860.0,10114301952.0,42367.234,1240.451,598.952,589.203,1137.333,903.182,-221.222,-578.842
go1_pretrained,12870.0,10122166272.0,42392.941,1104.393,534.875,550.894,1015.506,804.562,-197.842,-517.832
go1_pretrained,12880.0,10130030592.0,42418.848,1321.724,635.098,628.921,1206.248,958.612,-232.411,-610.725
go1_pretrained,12890.0,10137894912.0,42444.959,1020.794,497.377,510.357,943.868,746.021,-185.539,-483.556
go1_pretrained,12900.0,10145759232.0,42471.396,1107.775,535.29,547.225,1016.344,805.042,-197.457,-516.154
go1_pretrained,12910.0,10153623552.0,42497.673,1211.128,583.159,574.225,1107.477,878.801,-214.501,-560.648
go1_pretrained,12920.0,10161487872.0,42523.917,930.508,454.73,451.467,862.93,680.868,-170.832,-442.457
go1_pretrained,12930.0,10169352192.0,42549.698,991.318,480.7,489.409,912.376,720.718,-178.381,-463.395
go1_pretrained,12940.0,10177216512.0,42576.056,1139.834,553.121,546.498,1049.953,830.92,-207.247,-533.791
go1_pretrained,12950.0,10185080832.0,42603.381,930.873,457.046,461.454,866.961,682.534,-174.004,-444.618
go1_pretrained,12960.0,10192945152.0,42630.522,1069.824,517.205,521.217,981.731,775.765,-192.172,-495.499
go1_pretrained,12970.0,10200809472.0,42658.03,893.727,438.269,443.991,831.325,653.766,-166.29,-425.074
go1_pretrained,12980.0,10208673792.0,42684.784,879.172,429.196,430.651,814.229,640.748,-161.244,-414.561
go1_pretrained,12990.0,10216538112.0,42710.842,1064.022,513.287,507.576,974.326,770.399,-189.889,-490.814
go1_pretrained,13000.0,10224402432.0,42737.311,990.115,481.699,484.528,914.112,721.308,-180.661,-464.644
go1_pretrained,13010.0,10232266752.0,42763.413,908.346,442.161,455.525,838.96,660.994,-165.509,-426.1
go1_pretrained,13020.0,10240131072.0,42789.259,979.128,476.42,471.879,903.981,713.196,-178.256,-459.794
go1_pretrained,13030.0,10247995392.0,42815.63,1120.519,543.037,535.731,1030.761,815.949,-202.871,-523.32
go1_pretrained,13040.0,10255859712.0,42842.205,970.814,472.538,471.537,896.702,707.892,-176.761,-457.02
go1_pretrained,13050.0,10263724032.0,42868.347,1184.06,567.878,569.425,1078.229,855.006,-207.835,-541.34
go1_pretrained,13060.0,10271588352.0,42894.65,1093.185,527.949,530.961,1002.078,793.017,-195.015,-506.893
go1_pretrained,13070.0,10279452672.0,42920.564,1022.561,494.129,501.164,937.834,740.991,-182.193,-474.071
go1_pretrained,13080.0,10287316992.0,42946.449,1061.243,512.033,513.579,971.846,768.576,-187.902,-491.278
go1_pretrained,13090.0,10295181312.0,42971.935,1038.242,500.068,491.657,949.222,750.565,-182.933,-478.611
go1_pretrained,13100.0,10303045632.0,42997.478,1103.185,529.991,516.901,1006.018,796.202,-193.1,-505.935
go1_pretrained,13110.0,10310909952.0,43023.321,1296.344,617.346,619.735,1172.384,930.908,-222.709,-584.239
go1_pretrained,13120.0,10318774272.0,43049.247,1284.881,609.525,612.382,1157.687,919.084,-218.219,-573.671
go1_pretrained,13130.0,10326638592.0,43075.198,1213.636,577.796,586.143,1097.122,869.678,-208.132,-545.032
go1_pretrained,13140.0,10334502912.0,43101.398,1220.145,580.901,588.071,1103.153,874.587,-209.498,-548.098
go1_pretrained,13150.0,10342367232.0,43127.387,1213.173,576.782,574.751,1095.372,868.497,-207.784,-542.912
go1_pretrained,13160.0,10350231552.0,43153.212,1168.053,555.904,558.481,1055.684,836.281,-200.771,-523.142
go1_pretrained,13170.0,10358095872.0,43178.833,1144.44,543.711,543.069,1032.473,817.48,-195.388,-510.125
go1_pretrained,13180.0,10365960192.0,43204.587,1204.168,571.984,589.455,1086.267,860.903,-206.174,-536.828
go1_pretrained,13190.0,10373824512.0,43230.483,1229.281,583.878,583.702,1108.746,878.772,-211.043,-547.194
go1_pretrained,13200.0,10381688832.0,43256.574,1319.323,620.8,611.154,1179.289,936.648,-220.78,-575.834
go1_pretrained,13210.0,10389553152.0,43282.576,1221.348,575.468,581.929,1093.024,866.706,-204.655,-533.727
go1_pretrained,13220.0,10397417472.0,43308.299,1328.899,623.965,636.027,1185.45,941.762,-221.146,-577.167
go1_pretrained,13230.0,10405281792.0,43334.383,1327.855,623.136,634.697,1183.765,940.332,-220.172,-576.07
go1_pretrained,13240.0,10413146112.0,43360.305,1190.46,562.164,566.452,1067.618,846.251,-200.674,-522.735
go1_pretrained,13250.0,10421010432.0,43386.045,1174.571,556.293,556.989,1056.501,837.223,-199.438,-519.715
go1_pretrained,13260.0,10428874752.0,43411.877,1280.612,606.133,599.347,1151.505,914.027,-217.876,-567.045
go1_pretrained,13270.0,10436739072.0,43437.562,1180.324,558.18,554.022,1060.16,840.072,-199.557,-520.351
go1_pretrained,13280.0,10444603392.0,43463.65,1249.984,590.732,601.855,1122.142,890.456,-211.214,-551.4
go1_pretrained,13290.0,10452467712.0,43489.746,1137.933,538.161,535.715,1022.139,809.54,-191.973,-501.773
go1_pretrained,13300.0,10460332032.0,43515.565,1198.033,566.893,575.802,1076.818,853.727,-202.781,-529.732
go1_pretrained,13310.0,10468196352.0,43541.448,1179.428,559.575,565.601,1062.864,842.444,-201.593,-524.287
go1_pretrained,13320.0,10476060672.0,43567.611,1103.061,525.618,521.957,998.127,789.751,-190.375,-494.441
go1_pretrained,13330.0,10483924992.0,43593.494,987.537,472.241,475.299,896.472,707.828,-171.535,-445.228
go1_pretrained,13340.0,10491789312.0,43619.241,1151.445,546.593,543.359,1038.02,821.938,-196.799,-511.714
go1_pretrained,13350.0,10499653632.0,43645.117,1083.924,515.261,516.876,978.445,774.123,-185.655,-482.989
go1_pretrained,13360.0,10507517952.0,43671.56,1115.782,533.065,541.924,1012.239,801.305,-194.52,-503.242
go1_pretrained,13370.0,10515382272.0,43697.906,1106.066,528.292,523.329,1003.148,793.991,-193.006,-498.067
go1_pretrained,13380.0,10523246592.0,43724.087,1094.045,521.364,525.891,990.05,783.576,-189.433,-490.148
go1_pretrained,13390.0,10531110912.0,43749.839,1209.545,572.732,581.736,1087.913,863.08,-206.329,-535.12
go1_pretrained,13400.0,10538975232.0,43775.601,1200.204,570.435,574.965,1083.431,859.064,-206.558,-535.734
go1_pretrained,13410.0,10546839552.0,43801.357,1085.813,518.769,527.819,984.989,779.681,-189.114,-489.743
go1_pretrained,13420.0,10554703872.0,43827.6,1191.444,567.131,560.668,1076.997,853.794,-205.522,-533.825
go1_pretrained,13430.0,10562568192.0,43854.062,1162.969,555.598,545.098,1054.972,835.894,-202.549,-525.348
go1_pretrained,13440.0,10570432512.0,43880.287,1208.015,574.794,583.772,1091.491,865.527,-207.422,-541.58
go1_pretrained,13450.0,10578296832.0,43906.433,1172.475,559.401,560.128,1062.201,841.771,-203.106,-528.39
go1_pretrained,13460.0,10586161152.0,43932.397,1057.156,504.777,513.727,958.401,758.56,-183.008,-476.797
go1_pretrained,13470.0,10594025472.0,43958.293,1111.801,530.644,543.923,1007.62,798.037,-192.099,-501.757
go1_pretrained,13480.0,10601889792.0,43983.93,1176.895,560.904,565.049,1065.106,844.359,-202.669,-529.901
go1_pretrained,13490.0,10609754112.0,44009.759,1076.278,515.503,522.723,978.559,773.758,-187.452,-488.588
go1_pretrained,13500.0,10617618432.0,44035.972,1146.19,547.086,560.95,1038.821,822.799,-198.22,-517.21
go1_pretrained,13510.0,10625482752.0,44062.125,1214.127,578.534,587.445,1098.667,871.325,-209.761,-546.104
go1_pretrained,13520.0,10633347072.0,44088.204,1070.96,513.219,524.245,974.164,770.622,-187.355,-486.471
go1_pretrained,13530.0,10641211392.0,44114.048,1149.304,547.942,555.434,1040.312,824.355,-198.128,-517.235
go1_pretrained,13540.0,10649075712.0,44139.904,1155.33,551.904,562.521,1047.794,830.429,-200.362,-522.531
go1_pretrained,13550.0,10656940032.0,44165.578,1092.348,523.046,523.675,992.896,786.13,-190.338,-496.341
go1_pretrained,13560.0,10664804352.0,44191.509,1020.517,489.098,492.452,928.201,733.731,-177.8,-463.614
go1_pretrained,13570.0,10672668672.0,44217.327,1126.45,539.622,539.133,1024.343,811.097,-196.998,-511.993
go1_pretrained,13580.0,10680532992.0,44242.921,1182.809,562.076,576.153,1067.193,846.176,-202.188,-528.371
go1_pretrained,13590.0,10688397312.0,44268.551,1186.883,563.309,566.064,1069.683,848.603,-202.947,-528.456
go1_pretrained,13600.0,10696261632.0,44294.103,1189.334,562.977,570.936,1069.067,847.897,-201.725,-525.905
go1_pretrained,13610.0,10704125952.0,44320.277,1149.233,546.055,548.132,1036.735,821.283,-197.56,-511.225
go1_pretrained,13620.0,10711990272.0,44346.498,1183.154,559.742,559.31,1062.942,843.075,-201.026,-521.837
go1_pretrained,13630.0,10719854592.0,44372.308,1130.03,536.085,541.591,1017.663,806.139,-192.957,-500.815
go1_pretrained,13640.0,10727718912.0,44397.973,1115.861,528.406,529.655,1003.182,794.803,-189.736,-492.388
go1_pretrained,13650.0,10735583232.0,44424.167,1130.759,538.74,547.29,1022.555,809.969,-195.793,-505.972
go1_pretrained,13660.0,10743447552.0,44450.543,1101.989,522.793,508.536,992.364,786.196,-188.684,-487.888
go1_pretrained,13670.0,10751311872.0,44476.939,1148.568,544.447,535.159,1033.556,819.292,-196.152,-508.128
go1_pretrained,13680.0,10759176192.0,44503.08,1189.44,561.651,571.618,1066.493,846.33,-201.268,-522.115
go1_pretrained,13690.0,10767040512.0,44528.629,1313.456,619.461,624.532,1176.422,934.782,-221.777,-575.972
go1_pretrained,13700.0,10774904832.0,44554.376,1258.358,594.748,589.846,1129.38,896.088,-213.599,-553.511
go1_pretrained,13710.0,10782769152.0,44580.167,1247.443,588.707,580.079,1118.002,887.424,-210.712,-547.27
go1_pretrained,13720.0,10790633472.0,44605.821,1223.015,577.479,578.286,1096.614,869.798,-206.072,-537.324
go1_pretrained,13730.0,10798497792.0,44631.408,1437.671,674.315,662.136,1280.988,1019.19,-238.684,-623.823
go1_pretrained,13740.0,10806362112.0,44657.123,1432.45,670.88,663.935,1274.604,1014.281,-236.642,-619.792
go1_pretrained,13750.0,10814226432.0,44682.804,1415.847,664.497,658.134,1262.287,1004.13,-235.061,-615.508
go1_pretrained,13760.0,10822090752.0,44708.583,1262.594,594.856,595.549,1129.713,896.774,-211.402,-552.492
go1_pretrained,13770.0,10829955072.0,44734.112,1275.824,601.355,598.327,1142.13,906.814,-213.866,-559.253
go1_pretrained,13780.0,10837819392.0,44759.667,1307.838,616.324,608.412,1170.574,929.723,-219.146,-573.314
go1_pretrained,13790.0,10845683712.0,44785.384,1165.488,550.903,559.121,1046.055,829.24,-196.334,-513.473
go1_pretrained,13800.0,10853548032.0,44811.1,1143.406,540.246,537.13,1025.808,813.386,-192.375,-503.412
go1_pretrained,13810.0,10861412352.0,44836.625,1173.056,555.329,553.861,1054.633,836.321,-198.696,-519.201
go1_pretrained,13820.0,10869276672.0,44862.761,1238.765,585.661,585.881,1112.482,883.338,-209.319,-547.735
go1_pretrained,13830.0,10877140992.0,44888.95,1183.909,564.582,572.385,1072.081,849.147,-205.262,-532.058
go1_pretrained,13840.0,10885005312.0,44916.299,1084.875,521.442,525.149,989.951,782.348,-192.542,-494.883
go1_pretrained,13850.0,10892869632.0,44942.749,1031.558,494.81,495.185,939.498,741.878,-181.473,-468.346
go1_pretrained,13860.0,10900733952.0,44969.548,1072.689,518.91,513.628,985.271,778.197,-193.942,-496.837
go1_pretrained,13870.0,10908598272.0,44996.642,953.964,463.064,460.399,879.091,693.201,-173.865,-444.463
go1_pretrained,13880.0,10916462592.0,45022.687,943.333,453.46,456.096,861.04,679.026,-167.303,-429.43
go1_pretrained,13890.0,10924326912.0,45048.138,964.657,463.387,467.052,879.97,694.493,-170.794,-439.013
go1_pretrained,13900.0,10932191232.0,45073.613,1139.235,543.177,546.337,1031.948,817.235,-198.833,-511.115
go1_pretrained,13910.0,10940055552.0,45099.257,1127.292,537.083,522.453,1020.254,807.728,-196.156,-504.534
go1_pretrained,13920.0,10947919872.0,45124.832,1437.526,677.749,685.659,1288.306,1024.809,-244.844,-630.745
go1_pretrained,13930.0,10955784192.0,45150.441,1288.763,609.891,620.068,1159.008,920.056,-221.172,-569.129
go1_pretrained,13940.0,10963648512.0,45176.226,1577.597,739.713,752.588,1406.279,1119.975,-264.297,-684.36
go1_pretrained,13950.0,10971512832.0,45202.158,1677.603,781.786,787.256,1486.275,1184.562,-275.932,-717.302
go1_pretrained,13960.0,10979377152.0,45228.143,1225.384,577.804,575.774,1097.633,870.32,-207.472,-535.097
go1_pretrained,13970.0,10987241472.0,45253.558,1207.3,568.247,572.255,1079.319,855.617,-203.08,-524.556
go1_pretrained,13980.0,10995105792.0,45278.985,1209.85,568.663,574.683,1079.898,856.179,-202.383,-523.845
go1_pretrained,13990.0,11002970112.0,45305.421,1187.474,564.516,562.949,1071.444,848.302,-205.127,-527.145
